diyogon 32879 Sun Aug 28 17:19:58 2016

Avatar 0:(0,0) Moving east.
0:(22,4) 1:(21,10) 2:(4,3) 3:(12,26) Avatar 3:(12,26) Moving north.
0:(22,4) 1:(21,10) 2:(4,3) 3:(12,26) Avatar 0:(22,4) Moving north.
0:(22,4) 1:(21,10) 2:(4,3) 3:(12,26) Avatar 1:(21,10) Moving south.
0:(22,4) 1:(21,11) 2:(4,3) 3:(12,26) Avatar 2:(4,3) Moving south.
0:(22,4) 1:(21,11) 2:(4,4) 3:(12,26) Avatar 3:(12,26) Moving south.
0:(22,4) 1:(21,11) 2:(4,4) 3:(12,27) Avatar 0:(22,4) Moving east.
0:(22,4) 1:(21,11) 2:(4,4) 3:(12,27) Avatar 1:(21,11) Moving east.
0:(22,4) 1:(21,11) 2:(4,4) 3:(12,27) Avatar 2:(4,4) Moving east.
0:(22,4) 1:(21,11) 2:(4,4) 3:(12,27) Avatar 3:(12,27) Moving east.
0:(22,4) 1:(21,11) 2:(4,4) 3:(12,27) Avatar 0:(22,4) Moving west.
0:(21,4) 1:(21,11) 2:(4,4) 3:(12,27) Avatar 1:(21,11) Moving south.
0:(21,4) 1:(21,12) 2:(4,4) 3:(12,27) Avatar 2:(4,4) Moving south.
0:(21,4) 1:(21,12) 2:(4,5) 3:(12,27) Avatar 3:(12,27) Moving south.
0:(21,4) 1:(21,12) 2:(4,5) 3:(12,28) Avatar 0:(21,4) Moving north.
0:(21,4) 1:(21,12) 2:(4,5) 3:(12,28) Avatar 1:(21,12) Moving east.
0:(21,4) 1:(22,12) 2:(4,5) 3:(12,28) Avatar 2:(4,5) Moving east.
0:(21,4) 1:(22,12) 2:(5,5) 3:(12,28) Avatar 3:(12,28) Moving east.
0:(21,4) 1:(22,12) 2:(5,5) 3:(13,28) Avatar 0:(21,4) Moving west.
0:(20,4) 1:(22,12) 2:(5,5) 3:(13,28) Avatar 1:(22,12) Moving north.
0:(20,4) 1:(22,11) 2:(5,5) 3:(13,28) Avatar 2:(5,5) Moving north.
0:(20,4) 1:(22,11) 2:(5,5) 3:(13,28) Avatar 3:(13,28) Moving north.
0:(20,4) 1:(22,11) 2:(5,5) 3:(13,28) Avatar 0:(20,4) Moving north.
0:(20,3) 1:(22,11) 2:(5,5) 3:(13,28) Avatar 1:(22,11) Moving north.
0:(20,3) 1:(22,11) 2:(5,5) 3:(13,28) Avatar 2:(5,5) Moving east.
0:(20,3) 1:(22,11) 2:(5,5) 3:(13,28) Avatar 3:(13,28) Moving east.
0:(20,3) 1:(22,11) 2:(5,5) 3:(13,28) Avatar 0:(20,3) Moving north.
0:(20,3) 1:(22,11) 2:(5,5) 3:(13,28) Avatar 1:(22,11) Moving east.
0:(20,3) 1:(23,11) 2:(5,5) 3:(13,28) Avatar 2:(5,5) Moving south.
0:(20,3) 1:(23,11) 2:(5,6) 3:(13,28) Avatar 3:(13,28) Moving south.
0:(20,3) 1:(23,11) 2:(5,6) 3:(13,28) Avatar 0:(20,3) Moving east.
0:(21,3) 1:(23,11) 2:(5,6) 3:(13,28) Avatar 1:(23,11) Moving east.
0:(21,3) 1:(23,11) 2:(5,6) 3:(13,28) Avatar 2:(5,6) Moving east.
0:(21,3) 1:(23,11) 2:(5,6) 3:(13,28) Avatar 3:(13,28) Moving west.
0:(21,3) 1:(23,11) 2:(5,6) 3:(12,28) Avatar 0:(21,3) Moving north.
0:(21,3) 1:(23,11) 2:(5,6) 3:(12,28) Avatar 1:(23,11) Moving south.
0:(21,3) 1:(23,12) 2:(5,6) 3:(12,28) Avatar 2:(5,6) Moving south.
0:(21,3) 1:(23,12) 2:(5,7) 3:(12,28) Avatar 3:(12,28) Moving south.
0:(21,3) 1:(23,12) 2:(5,7) 3:(12,29) Avatar 0:(21,3) Moving east.
0:(22,3) 1:(23,12) 2:(5,7) 3:(12,29) Avatar 1:(23,12) Moving east.
0:(22,3) 1:(23,12) 2:(5,7) 3:(12,29) Avatar 2:(5,7) Moving east.
0:(22,3) 1:(23,12) 2:(6,7) 3:(12,29) Avatar 3:(12,29) Moving east.
0:(22,3) 1:(23,12) 2:(6,7) 3:(12,29) Avatar 0:(22,3) Moving north.
0:(22,2) 1:(23,12) 2:(6,7) 3:(12,29) Avatar 1:(23,12) Moving west.
0:(22,2) 1:(23,12) 2:(6,7) 3:(12,29) Avatar 2:(6,7) Moving north.
0:(22,2) 1:(23,12) 2:(6,7) 3:(12,29) Avatar 3:(12,29) Moving west.
0:(22,2) 1:(23,12) 2:(6,7) 3:(11,29) Avatar 0:(22,2) Moving north.
0:(22,2) 1:(23,12) 2:(6,7) 3:(11,29) Avatar 1:(23,12) Moving north.
0:(22,2) 1:(23,11) 2:(6,7) 3:(11,29) Avatar 2:(6,7) Moving east.
0:(22,2) 1:(23,11) 2:(7,7) 3:(11,29) Avatar 3:(11,29) Moving north.
0:(22,2) 1:(23,11) 2:(7,7) 3:(11,28) Avatar 0:(22,2) Moving east.
0:(23,2) 1:(23,11) 2:(7,7) 3:(11,28) Avatar 1:(23,11) Moving west.
0:(23,2) 1:(22,11) 2:(7,7) 3:(11,28) Avatar 2:(7,7) Moving north.
0:(23,2) 1:(22,11) 2:(7,6) 3:(11,28) Avatar 3:(11,28) Moving north.
0:(23,2) 1:(22,11) 2:(7,6) 3:(11,28) Avatar 0:(23,2) Moving north.
0:(23,2) 1:(22,11) 2:(7,6) 3:(11,28) Avatar 1:(22,11) Moving south.
0:(23,2) 1:(22,12) 2:(7,6) 3:(11,28) Avatar 2:(7,6) Moving north.
0:(23,2) 1:(22,12) 2:(7,6) 3:(11,28) Avatar 3:(11,28) Moving east.
0:(23,2) 1:(22,12) 2:(7,6) 3:(11,28) Avatar 0:(23,2) Moving east.
0:(23,2) 1:(22,12) 2:(7,6) 3:(11,28) Avatar 1:(22,12) Moving west.
0:(23,2) 1:(21,12) 2:(7,6) 3:(11,28) Avatar 2:(7,6) Moving east.
0:(23,2) 1:(21,12) 2:(8,6) 3:(11,28) Avatar 3:(11,28) Moving west.
0:(23,2) 1:(21,12) 2:(8,6) 3:(10,28) Avatar 0:(23,2) Moving south.
0:(23,3) 1:(21,12) 2:(8,6) 3:(10,28) Avatar 1:(21,12) Moving west.
0:(23,3) 1:(20,12) 2:(8,6) 3:(10,28) Avatar 2:(8,6) Moving north.
0:(23,3) 1:(20,12) 2:(8,5) 3:(10,28) Avatar 3:(10,28) Moving north.
0:(23,3) 1:(20,12) 2:(8,5) 3:(10,28) Avatar 0:(23,3) Moving east.
0:(23,3) 1:(20,12) 2:(8,5) 3:(10,28) Avatar 1:(20,12) Moving north.
0:(23,3) 1:(20,12) 2:(8,5) 3:(10,28) Avatar 2:(8,5) Moving west.
0:(23,3) 1:(20,12) 2:(7,5) 3:(10,28) Avatar 3:(10,28) Moving south.
0:(23,3) 1:(20,12) 2:(7,5) 3:(10,28) Avatar 0:(23,3) Moving south.
0:(23,4) 1:(20,12) 2:(7,5) 3:(10,28) Avatar 1:(20,12) Moving south.
0:(23,4) 1:(20,12) 2:(7,5) 3:(10,28) Avatar 2:(7,5) Moving north.
0:(23,4) 1:(20,12) 2:(7,4) 3:(10,28) Avatar 3:(10,28) Moving west.
0:(23,4) 1:(20,12) 2:(7,4) 3:(9,28) Avatar 0:(23,4) Moving east.
0:(23,4) 1:(20,12) 2:(7,4) 3:(9,28) Avatar 1:(20,12) Moving west.
0:(23,4) 1:(19,12) 2:(7,4) 3:(9,28) Avatar 2:(7,4) Moving north.
0:(23,4) 1:(19,12) 2:(7,3) 3:(9,28) Avatar 3:(9,28) Moving north.
0:(23,4) 1:(19,12) 2:(7,3) 3:(9,28) Avatar 0:(23,4) Moving south.
0:(23,5) 1:(19,12) 2:(7,3) 3:(9,28) Avatar 1:(19,12) Moving north.
0:(23,5) 1:(19,12) 2:(7,3) 3:(9,28) Avatar 2:(7,3) Moving north.
0:(23,5) 1:(19,12) 2:(7,3) 3:(9,28) Avatar 3:(9,28) Moving south.
0:(23,5) 1:(19,12) 2:(7,3) 3:(9,28) Avatar 0:(23,5) Moving east.
0:(23,5) 1:(19,12) 2:(7,3) 3:(9,28) Avatar 1:(19,12) Moving south.
0:(23,5) 1:(19,12) 2:(7,3) 3:(9,28) Avatar 2:(7,3) Moving west.
0:(23,5) 1:(19,12) 2:(6,3) 3:(9,28) Avatar 3:(9,28) Moving west.
0:(23,5) 1:(19,12) 2:(6,3) 3:(8,28) Avatar 0:(23,5) Moving south.
0:(23,6) 1:(19,12) 2:(6,3) 3:(8,28) Avatar 1:(19,12) Moving west.
0:(23,6) 1:(18,12) 2:(6,3) 3:(8,28) Avatar 2:(6,3) Moving north.
0:(23,6) 1:(18,12) 2:(6,3) 3:(8,28) Avatar 3:(8,28) Moving north.
0:(23,6) 1:(18,12) 2:(6,3) 3:(8,28) Avatar 0:(23,6) Moving east.
0:(23,6) 1:(18,12) 2:(6,3) 3:(8,28) Avatar 1:(18,12) Moving north.
0:(23,6) 1:(18,12) 2:(6,3) 3:(8,28) Avatar 2:(6,3) Moving south.
0:(23,6) 1:(18,12) 2:(6,3) 3:(8,28) Avatar 3:(8,28) Moving south.
0:(23,6) 1:(18,12) 2:(6,3) 3:(8,29) Avatar 0:(23,6) Moving south.
0:(23,7) 1:(18,12) 2:(6,3) 3:(8,29) Avatar 1:(18,12) Moving south.
0:(23,7) 1:(18,12) 2:(6,3) 3:(8,29) Avatar 2:(6,3) Moving west.
0:(23,7) 1:(18,12) 2:(5,3) 3:(8,29) Avatar 3:(8,29) Moving east.
0:(23,7) 1:(18,12) 2:(5,3) 3:(9,29) Avatar 0:(23,7) Moving east.
0:(24,7) 1:(18,12) 2:(5,3) 3:(9,29) Avatar 1:(18,12) Moving west.
0:(24,7) 1:(17,12) 2:(5,3) 3:(9,29) Avatar 2:(5,3) Moving north.
0:(24,7) 1:(17,12) 2:(5,2) 3:(9,29) Avatar 3:(9,29) Moving east.
0:(24,7) 1:(17,12) 2:(5,2) 3:(10,29) Avatar 0:(24,7) Moving north.
0:(24,7) 1:(17,12) 2:(5,2) 3:(10,29) Avatar 1:(17,12) Moving north.
0:(24,7) 1:(17,12) 2:(5,2) 3:(10,29) Avatar 2:(5,2) Moving north.
0:(24,7) 1:(17,12) 2:(5,2) 3:(10,29) Avatar 3:(10,29) Moving east.
0:(24,7) 1:(17,12) 2:(5,2) 3:(10,29) Avatar 0:(24,7) Moving east.
0:(24,7) 1:(17,12) 2:(5,2) 3:(10,29) Avatar 1:(17,12) Moving south.
0:(24,7) 1:(17,12) 2:(5,2) 3:(10,29) Avatar 2:(5,2) Moving east.
0:(24,7) 1:(17,12) 2:(5,2) 3:(10,29) Avatar 3:(10,29) Moving west.
0:(24,7) 1:(17,12) 2:(5,2) 3:(9,29) Avatar 0:(24,7) Moving south.
0:(24,8) 1:(17,12) 2:(5,2) 3:(9,29) Avatar 1:(17,12) Moving west.
0:(24,8) 1:(16,12) 2:(5,2) 3:(9,29) Avatar 2:(5,2) Moving west.
0:(24,8) 1:(16,12) 2:(4,2) 3:(9,29) Avatar 3:(9,29) Moving west.
0:(24,8) 1:(16,12) 2:(4,2) 3:(8,29) Avatar 0:(24,8) Moving east.
0:(24,8) 1:(16,12) 2:(4,2) 3:(8,29) Avatar 1:(16,12) Moving north.
0:(24,8) 1:(16,11) 2:(4,2) 3:(8,29) Avatar 2:(4,2) Moving north.
0:(24,8) 1:(16,11) 2:(4,1) 3:(8,29) Avatar 3:(8,29) Moving west.
0:(24,8) 1:(16,11) 2:(4,1) 3:(7,29) Avatar 0:(24,8) Moving south.
0:(24,8) 1:(16,11) 2:(4,1) 3:(7,29) Avatar 1:(16,11) Moving north.
0:(24,8) 1:(16,11) 2:(4,1) 3:(7,29) Avatar 2:(4,1) Moving north.
0:(24,8) 1:(16,11) 2:(4,1) 3:(7,29) Avatar 3:(7,29) Moving north.
0:(24,8) 1:(16,11) 2:(4,1) 3:(7,28) Avatar 0:(24,8) Moving west.
0:(23,8) 1:(16,11) 2:(4,1) 3:(7,28) Avatar 1:(16,11) Moving east.
0:(23,8) 1:(16,11) 2:(4,1) 3:(7,28) Avatar 2:(4,1) Moving east.
0:(23,8) 1:(16,11) 2:(4,1) 3:(7,28) Avatar 3:(7,28) Moving north.
0:(23,8) 1:(16,11) 2:(4,1) 3:(7,28) Avatar 0:(23,8) Moving north.
0:(23,8) 1:(16,11) 2:(4,1) 3:(7,28) Avatar 1:(16,11) Moving west.
0:(23,8) 1:(15,11) 2:(4,1) 3:(7,28) Avatar 2:(4,1) Moving west.
0:(23,8) 1:(15,11) 2:(3,1) 3:(7,28) Avatar 3:(7,28) Moving east.
0:(23,8) 1:(15,11) 2:(3,1) 3:(7,28) Avatar 0:(23,8) Moving south.
0:(23,9) 1:(15,11) 2:(3,1) 3:(7,28) Avatar 1:(15,11) Moving north.
0:(23,9) 1:(15,11) 2:(3,1) 3:(7,28) Avatar 2:(3,1) Moving north.
0:(23,9) 1:(15,11) 2:(3,1) 3:(7,28) Avatar 3:(7,28) Moving west.
0:(23,9) 1:(15,11) 2:(3,1) 3:(6,28) Avatar 0:(23,9) Moving east.
0:(24,9) 1:(15,11) 2:(3,1) 3:(6,28) Avatar 1:(15,11) Moving south.
0:(24,9) 1:(15,12) 2:(3,1) 3:(6,28) Avatar 2:(3,1) Moving south.
0:(24,9) 1:(15,12) 2:(3,1) 3:(6,28) Avatar 3:(6,28) Moving north.
0:(24,9) 1:(15,12) 2:(3,1) 3:(6,28) Avatar 0:(24,9) Moving east.
0:(25,9) 1:(15,12) 2:(3,1) 3:(6,28) Avatar 1:(15,12) Moving east.
0:(25,9) 1:(15,12) 2:(3,1) 3:(6,28) Avatar 2:(3,1) Moving west.
0:(25,9) 1:(15,12) 2:(2,1) 3:(6,28) Avatar 3:(6,28) Moving south.
0:(25,9) 1:(15,12) 2:(2,1) 3:(6,29) Avatar 0:(25,9) Moving north.
0:(25,8) 1:(15,12) 2:(2,1) 3:(6,29) Avatar 1:(15,12) Moving south.
0:(25,8) 1:(15,12) 2:(2,1) 3:(6,29) Avatar 2:(2,1) Moving north.
0:(25,8) 1:(15,12) 2:(2,1) 3:(6,29) Avatar 3:(6,29) Moving east.
0:(25,8) 1:(15,12) 2:(2,1) 3:(6,29) Avatar 0:(25,8) Moving north.
0:(25,7) 1:(15,12) 2:(2,1) 3:(6,29) Avatar 1:(15,12) Moving west.
0:(25,7) 1:(14,12) 2:(2,1) 3:(6,29) Avatar 2:(2,1) Moving south.
0:(25,7) 1:(14,12) 2:(2,1) 3:(6,29) Avatar 3:(6,29) Moving west.
0:(25,7) 1:(14,12) 2:(2,1) 3:(5,29) Avatar 0:(25,7) Moving north.
0:(25,7) 1:(14,12) 2:(2,1) 3:(5,29) Avatar 1:(14,12) Moving north.
0:(25,7) 1:(14,12) 2:(2,1) 3:(5,29) Avatar 2:(2,1) Moving west.
0:(25,7) 1:(14,12) 2:(1,1) 3:(5,29) Avatar 3:(5,29) Moving north.
0:(25,7) 1:(14,12) 2:(1,1) 3:(5,28) Avatar 0:(25,7) Moving east.
0:(26,7) 1:(14,12) 2:(1,1) 3:(5,28) Avatar 1:(14,12) Moving south.
0:(26,7) 1:(14,12) 2:(1,1) 3:(5,28) Avatar 2:(1,1) Moving north.
0:(26,7) 1:(14,12) 2:(1,0) 3:(5,28) Avatar 3:(5,28) Moving north.
0:(26,7) 1:(14,12) 2:(1,0) 3:(5,27) Avatar 0:(26,7) Moving north.
0:(26,6) 1:(14,12) 2:(1,0) 3:(5,27) Avatar 1:(14,12) Moving west.
0:(26,6) 1:(13,12) 2:(1,0) 3:(5,27) Avatar 2:(1,0) Moving east.
0:(26,6) 1:(13,12) 2:(2,0) 3:(5,27) Avatar 3:(5,27) Moving north.
0:(26,6) 1:(13,12) 2:(2,0) 3:(5,27) Avatar 0:(26,6) Moving west.
0:(25,6) 1:(13,12) 2:(2,0) 3:(5,27) Avatar 1:(13,12) Moving north.
0:(25,6) 1:(13,12) 2:(2,0) 3:(5,27) Avatar 2:(2,0) Moving east.
0:(25,6) 1:(13,12) 2:(3,0) 3:(5,27) Avatar 3:(5,27) Moving east.
0:(25,6) 1:(13,12) 2:(3,0) 3:(5,27) Avatar 0:(25,6) Moving north.
0:(25,5) 1:(13,12) 2:(3,0) 3:(5,27) Avatar 1:(13,12) Moving south.
0:(25,5) 1:(13,12) 2:(3,0) 3:(5,27) Avatar 2:(3,0) Moving east.
0:(25,5) 1:(13,12) 2:(4,0) 3:(5,27) Avatar 3:(5,27) Moving west.
0:(25,5) 1:(13,12) 2:(4,0) 3:(4,27) Avatar 0:(25,5) Moving west.
0:(24,5) 1:(13,12) 2:(4,0) 3:(4,27) Avatar 1:(13,12) Moving west.
0:(24,5) 1:(12,12) 2:(4,0) 3:(4,27) Avatar 2:(4,0) Moving east.
0:(24,5) 1:(12,12) 2:(5,0) 3:(4,27) Avatar 3:(4,27) Moving north.
0:(24,5) 1:(12,12) 2:(5,0) 3:(4,26) Avatar 0:(24,5) Moving north.
0:(24,4) 1:(12,12) 2:(5,0) 3:(4,26) Avatar 1:(12,12) Moving north.
0:(24,4) 1:(12,12) 2:(5,0) 3:(4,26) Avatar 2:(5,0) Moving east.
0:(24,4) 1:(12,12) 2:(6,0) 3:(4,26) Avatar 3:(4,26) Moving north.
0:(24,4) 1:(12,12) 2:(6,0) 3:(4,26) Avatar 0:(24,4) Moving north.
0:(24,3) 1:(12,12) 2:(6,0) 3:(4,26) Avatar 1:(12,12) Moving south.
0:(24,3) 1:(12,12) 2:(6,0) 3:(4,26) Avatar 2:(6,0) Moving east.
0:(24,3) 1:(12,12) 2:(7,0) 3:(4,26) Avatar 3:(4,26) Moving east.
0:(24,3) 1:(12,12) 2:(7,0) 3:(5,26) Avatar 0:(24,3) Moving north.
0:(24,3) 1:(12,12) 2:(7,0) 3:(5,26) Avatar 1:(12,12) Moving west.
0:(24,3) 1:(11,12) 2:(7,0) 3:(5,26) Avatar 2:(7,0) Moving south.
0:(24,3) 1:(11,12) 2:(7,1) 3:(5,26) Avatar 3:(5,26) Moving north.
0:(24,3) 1:(11,12) 2:(7,1) 3:(5,25) Avatar 0:(24,3) Moving east.
0:(25,3) 1:(11,12) 2:(7,1) 3:(5,25) Avatar 1:(11,12) Moving north.
0:(25,3) 1:(11,12) 2:(7,1) 3:(5,25) Avatar 2:(7,1) Moving west.
0:(25,3) 1:(11,12) 2:(6,1) 3:(5,25) Avatar 3:(5,25) Moving north.
0:(25,3) 1:(11,12) 2:(6,1) 3:(5,25) Avatar 0:(25,3) Moving north.
0:(25,2) 1:(11,12) 2:(6,1) 3:(5,25) Avatar 1:(11,12) Moving south.
0:(25,2) 1:(11,13) 2:(6,1) 3:(5,25) Avatar 2:(6,1) Moving south.
0:(25,2) 1:(11,13) 2:(6,2) 3:(5,25) Avatar 3:(5,25) Moving east.
0:(25,2) 1:(11,13) 2:(6,2) 3:(6,25) Avatar 0:(25,2) Moving north.
0:(25,2) 1:(11,13) 2:(6,2) 3:(6,25) Avatar 1:(11,13) Moving east.
0:(25,2) 1:(11,13) 2:(6,2) 3:(6,25) Avatar 2:(6,2) Moving east.
0:(25,2) 1:(11,13) 2:(7,2) 3:(6,25) Avatar 3:(6,25) Moving north.
0:(25,2) 1:(11,13) 2:(7,2) 3:(6,25) Avatar 0:(25,2) Moving east.
0:(25,2) 1:(11,13) 2:(7,2) 3:(6,25) Avatar 1:(11,13) Moving south.
0:(25,2) 1:(11,14) 2:(7,2) 3:(6,25) Avatar 2:(7,2) Moving east.
0:(25,2) 1:(11,14) 2:(8,2) 3:(6,25) Avatar 3:(6,25) Moving east.
0:(25,2) 1:(11,14) 2:(8,2) 3:(6,25) Avatar 0:(25,2) Moving west.
0:(24,2) 1:(11,14) 2:(8,2) 3:(6,25) Avatar 1:(11,14) Moving east.
0:(24,2) 1:(11,14) 2:(8,2) 3:(6,25) Avatar 2:(8,2) Moving north.
0:(24,2) 1:(11,14) 2:(8,1) 3:(6,25) Avatar 3:(6,25) Moving south.
0:(24,2) 1:(11,14) 2:(8,1) 3:(6,26) Avatar 0:(24,2) Moving north.
0:(24,1) 1:(11,14) 2:(8,1) 3:(6,26) Avatar 1:(11,14) Moving south.
0:(24,1) 1:(11,15) 2:(8,1) 3:(6,26) Avatar 2:(8,1) Moving north.
0:(24,1) 1:(11,15) 2:(8,0) 3:(6,26) Avatar 3:(6,26) Moving east.
0:(24,1) 1:(11,15) 2:(8,0) 3:(6,26) Avatar 0:(24,1) Moving north.
0:(24,0) 1:(11,15) 2:(8,0) 3:(6,26) Avatar 1:(11,15) Moving east.
0:(24,0) 1:(11,15) 2:(8,0) 3:(6,26) Avatar 2:(8,0) Moving east.
0:(24,0) 1:(11,15) 2:(9,0) 3:(6,26) Avatar 3:(6,26) Moving south.
0:(24,0) 1:(11,15) 2:(9,0) 3:(6,27) Avatar 0:(24,0) Moving east.
0:(25,0) 1:(11,15) 2:(9,0) 3:(6,27) Avatar 1:(11,15) Moving south.
0:(25,0) 1:(11,16) 2:(9,0) 3:(6,27) Avatar 2:(9,0) Moving south.
0:(25,0) 1:(11,16) 2:(9,1) 3:(6,27) Avatar 3:(6,27) Moving east.
0:(25,0) 1:(11,16) 2:(9,1) 3:(7,27) Avatar 0:(25,0) Moving east.
0:(25,0) 1:(11,16) 2:(9,1) 3:(7,27) Avatar 1:(11,16) Moving east.
0:(25,0) 1:(12,16) 2:(9,1) 3:(7,27) Avatar 2:(9,1) Moving east.
0:(25,0) 1:(12,16) 2:(10,1) 3:(7,27) Avatar 3:(7,27) Moving north.
0:(25,0) 1:(12,16) 2:(10,1) 3:(7,26) Avatar 0:(25,0) Moving south.
0:(25,1) 1:(12,16) 2:(10,1) 3:(7,26) Avatar 1:(12,16) Moving north.
0:(25,1) 1:(12,16) 2:(10,1) 3:(7,26) Avatar 2:(10,1) Moving east.
0:(25,1) 1:(12,16) 2:(11,1) 3:(7,26) Avatar 3:(7,26) Moving north.
0:(25,1) 1:(12,16) 2:(11,1) 3:(7,26) Avatar 0:(25,1) Moving east.
0:(26,1) 1:(12,16) 2:(11,1) 3:(7,26) Avatar 1:(12,16) Moving east.
0:(26,1) 1:(13,16) 2:(11,1) 3:(7,26) Avatar 2:(11,1) Moving south.
0:(26,1) 1:(13,16) 2:(11,2) 3:(7,26) Avatar 3:(7,26) Moving east.
0:(26,1) 1:(13,16) 2:(11,2) 3:(8,26) Avatar 0:(26,1) Moving north.
0:(26,0) 1:(13,16) 2:(11,2) 3:(8,26) Avatar 1:(13,16) Moving north.
0:(26,0) 1:(13,15) 2:(11,2) 3:(8,26) Avatar 2:(11,2) Moving south.
0:(26,0) 1:(13,15) 2:(11,3) 3:(8,26) Avatar 3:(8,26) Moving north.
0:(26,0) 1:(13,15) 2:(11,3) 3:(8,25) Avatar 0:(26,0) Moving east.
0:(27,0) 1:(13,15) 2:(11,3) 3:(8,25) Avatar 1:(13,15) Moving north.
0:(27,0) 1:(13,15) 2:(11,3) 3:(8,25) Avatar 2:(11,3) Moving south.
0:(27,0) 1:(13,15) 2:(11,4) 3:(8,25) Avatar 3:(8,25) Moving north.
0:(27,0) 1:(13,15) 2:(11,4) 3:(8,25) Avatar 0:(27,0) Moving east.
0:(28,0) 1:(13,15) 2:(11,4) 3:(8,25) Avatar 1:(13,15) Moving east.
0:(28,0) 1:(13,15) 2:(11,4) 3:(8,25) Avatar 2:(11,4) Moving south.
0:(28,0) 1:(13,15) 2:(11,5) 3:(8,25) Avatar 3:(8,25) Moving east.
0:(28,0) 1:(13,15) 2:(11,5) 3:(9,25) Avatar 0:(28,0) Moving east.
0:(29,0) 1:(13,15) 2:(11,5) 3:(9,25) Avatar 1:(13,15) Moving west.
0:(29,0) 1:(12,15) 2:(11,5) 3:(9,25) Avatar 2:(11,5) Moving west.
0:(29,0) 1:(12,15) 2:(10,5) 3:(9,25) Avatar 3:(9,25) Moving north.
0:(29,0) 1:(12,15) 2:(10,5) 3:(9,25) Avatar 0:(29,0) Moving south.
0:(29,1) 1:(12,15) 2:(10,5) 3:(9,25) Avatar 1:(12,15) Moving north.
0:(29,1) 1:(12,14) 2:(10,5) 3:(9,25) Avatar 2:(10,5) Moving south.
0:(29,1) 1:(12,14) 2:(10,6) 3:(9,25) Avatar 3:(9,25) Moving east.
0:(29,1) 1:(12,14) 2:(10,6) 3:(9,25) Avatar 0:(29,1) Moving south.
0:(29,2) 1:(12,14) 2:(10,6) 3:(9,25) Avatar 1:(12,14) Moving north.
0:(29,2) 1:(12,14) 2:(10,6) 3:(9,25) Avatar 2:(10,6) Moving west.
0:(29,2) 1:(12,14) 2:(9,6) 3:(9,25) Avatar 3:(9,25) Moving south.
0:(29,2) 1:(12,14) 2:(9,6) 3:(9,26) Avatar 0:(29,2) Moving west.
0:(28,2) 1:(12,14) 2:(9,6) 3:(9,26) Avatar 1:(12,14) Moving east.
0:(28,2) 1:(13,14) 2:(9,6) 3:(9,26) Avatar 2:(9,6) Moving south.
0:(28,2) 1:(13,14) 2:(9,7) 3:(9,26) Avatar 3:(9,26) Moving east.
0:(28,2) 1:(13,14) 2:(9,7) 3:(9,26) Avatar 0:(28,2) Moving west.
0:(27,2) 1:(13,14) 2:(9,7) 3:(9,26) Avatar 1:(13,14) Moving north.
0:(27,2) 1:(13,14) 2:(9,7) 3:(9,26) Avatar 2:(9,7) Moving south.
0:(27,2) 1:(13,14) 2:(9,8) 3:(9,26) Avatar 3:(9,26) Moving south.
0:(27,2) 1:(13,14) 2:(9,8) 3:(9,27) Avatar 0:(27,2) Moving west.
0:(26,2) 1:(13,14) 2:(9,8) 3:(9,27) Avatar 1:(13,14) Moving east.
0:(26,2) 1:(14,14) 2:(9,8) 3:(9,27) Avatar 2:(9,8) Moving west.
0:(26,2) 1:(14,14) 2:(8,8) 3:(9,27) Avatar 3:(9,27) Moving east.
0:(26,2) 1:(14,14) 2:(8,8) 3:(10,27) Avatar 0:(26,2) Moving south.
0:(26,3) 1:(14,14) 2:(8,8) 3:(10,27) Avatar 1:(14,14) Moving north.
0:(26,3) 1:(14,13) 2:(8,8) 3:(10,27) Avatar 2:(8,8) Moving south.
0:(26,3) 1:(14,13) 2:(8,9) 3:(10,27) Avatar 3:(10,27) Moving north.
0:(26,3) 1:(14,13) 2:(8,9) 3:(10,26) Avatar 0:(26,3) Moving east.
0:(27,3) 1:(14,13) 2:(8,9) 3:(10,26) Avatar 1:(14,13) Moving east.
0:(27,3) 1:(15,13) 2:(8,9) 3:(10,26) Avatar 2:(8,9) Moving east.
0:(27,3) 1:(15,13) 2:(9,9) 3:(10,26) Avatar 3:(10,26) Moving north.
0:(27,3) 1:(15,13) 2:(9,9) 3:(10,26) Avatar 0:(27,3) Moving east.
0:(28,3) 1:(15,13) 2:(9,9) 3:(10,26) Avatar 1:(15,13) Moving east.
0:(28,3) 1:(15,13) 2:(9,9) 3:(10,26) Avatar 2:(9,9) Moving east.
0:(28,3) 1:(15,13) 2:(10,9) 3:(10,26) Avatar 3:(10,26) Moving east.
0:(28,3) 1:(15,13) 2:(10,9) 3:(11,26) Avatar 0:(28,3) Moving east.
0:(29,3) 1:(15,13) 2:(10,9) 3:(11,26) Avatar 1:(15,13) Moving south.
0:(29,3) 1:(15,14) 2:(10,9) 3:(11,26) Avatar 2:(10,9) Moving east.
0:(29,3) 1:(15,14) 2:(11,9) 3:(11,26) Avatar 3:(11,26) Moving north.
0:(29,3) 1:(15,14) 2:(11,9) 3:(11,25) Avatar 0:(29,3) Moving south.
0:(29,4) 1:(15,14) 2:(11,9) 3:(11,25) Avatar 1:(15,14) Moving east.
0:(29,4) 1:(15,14) 2:(11,9) 3:(11,25) Avatar 2:(11,9) Moving south.
